Saint_Teresa_of_Avila	person.n.02,human_body.n.01,carmelite.n.01,friar.n.01,legal_representative.n.01,personal_representative.n.01,philosophizer.n.01,thinker.n.02,franciscan.n.01,friar.n.01
Bo_Hai	piece.n.02,item.n.02,coastline.n.01,outline.n.01,mainland.n.01,land.n.03,tahitian.n.01,polynesian.n.01,gown.n.02,garment.n.01
curly_pondweed	endive.n.01,herb.n.01,tallgrass.n.01,grass.n.01,artichoke.n.01,vegetable.n.02,bunchgrass.n.01,grass.n.01,asclepiad.n.01,herb.n.01
sleaziness	testifier.n.01,witness.n.01,extension.n.08,property.n.03,successor.n.03,offspring.n.01,benefactress.n.01,benefactor.n.01,atheist.n.01,disbeliever.n.01
devotional	adjunct.n.01,inessential.n.01,tahitian.n.01,polynesian.n.01,successor.n.03,offspring.n.01,utilitarian.n.01,moralist.n.01,deification.n.02,embodiment.n.01
marginalia	cultivar.n.01,variety.n.03,etching.n.02,engraving.n.02,gerardia.n.01,genus_gerardia.n.01,bulbous_iris.n.01,genus_iris.n.01,anklet.n.03,bracelet.n.02
bird_feed	eater.n.02,produce.n.01,mushroom.n.04,vegetable.n.01,leftovers.n.01,food.n.02,plantain.n.03,vegetable.n.01,lentil.n.01,legume.n.03
wittol	gerardia.n.01,genus_gerardia.n.01,lomatia.n.01,genus_lomatia.n.01,bulbous_iris.n.01,genus_iris.n.01,helvella_sulcata.n.01,genus_helvella.n.01,climbing_corydalis.n.01,corydalis.n.02
Benedetto_Caetani	successor.n.03,offspring.n.01,grandson.n.01,grandchild.n.01,grandson.n.01,grandchild.n.01,stepson.n.01,stepchild.n.01,diplomat.n.02,mediator.n.01
sudorific	herbal_medicine.n.01,medicine.n.02,zinc_ointment.n.01,ointment.n.01,asparagus.n.02,vegetable.n.01,chlordiazepoxide.n.01,benzodiazepine.n.01,tahitian.n.01,polynesian.n.01
B	endothelium.n.01,epithelium.n.01,bloodstream.n.01,blood.n.01,water_vascular_system.n.01,vascular_system.n.01,respiratory_syncytial_virus.n.01,paramyxovirus.n.01,till.n.01,soil.n.02
venerableness	extension.n.08,property.n.03,chessboard.n.01,checkerboard.n.01,launch.n.01,motorboat.n.01,adjunct.n.01,inessential.n.01,subsection.n.01,section.n.04
Shona	birthplace.n.02,beginning.n.04,nonperson.n.01,person.n.01,pansexual.n.01,person.n.01,bantamweight.n.02,boxer.n.01,flyweight.n.02,boxer.n.01
Genevan	gentleman-at-arms.n.01,gentleman.n.01,referee.n.01,official.n.02,cicero.n.02,orator.n.01,trinitarian.n.01,disciple.n.01,alliterator.n.01,speaker.n.01
devotional	server.n.04,utensil.n.01,server.n.04,utensil.n.01,choker.n.03,necklace.n.01,mop_handle.n.01,handle.n.01,drawers.n.01,underpants.n.01
agamete	female_reproductive_system.n.01,reproductive_system.n.01,male_reproductive_system.n.01,reproductive_system.n.01,ovule.n.02,ovum.n.01,lymphoblast.n.01,lymphocyte.n.01,ovary.n.02,female_internal_reproductive_organ.n.01
hemodynamics	emulsion.n.01,colloid.n.01,fetal_circulation.n.01,circulatory_system.n.01,person.n.02,human_body.n.01,bodybuilder.n.01,person.n.01,water_vascular_system.n.01,vascular_system.n.01
Mahdism	adjunct.n.01,inessential.n.01,extension.n.08,property.n.03,nonperson.n.01,person.n.01,testifier.n.01,witness.n.01,person.n.02,human_body.n.01
Lut_Desert	cenotaph.n.01,memorial.n.03,salon.n.01,gallery.n.03,battlement.n.01,rampart.n.01,stele.n.02,antiquity.n.03,pyramid.n.03,memorial.n.03
clunking	gerardia.n.01,genus_gerardia.n.01,bulbous_iris.n.01,genus_iris.n.01,cultivar.n.01,variety.n.03,landscape.n.01,scenery.n.02,climbing_corydalis.n.01,corydalis.n.02
pop-up_book	piece.n.02,item.n.02,paperboard.n.01,cardboard.n.01,wardrobe.n.03,collection.n.01,wardrobe.n.02,collection.n.01,quilting.n.01,stitch.n.01
Hegelian	trinitarian.n.01,disciple.n.01,shintoist.n.01,disciple.n.01,socinian.n.01,disciple.n.01,monophysite.n.01,disciple.n.01,hinayanist.n.01,disciple.n.01
stock-take	adjunct.n.01,inessential.n.01,brace.n.08,stock.n.15,tribute_album.n.01,concept_album.n.01,stepfather.n.01,stepparent.n.01,stepfather.n.01,stepparent.n.01
Pius_IX	igbo.n.01,ethnic_group.n.01,gerardia.n.01,genus_gerardia.n.01,stepfather.n.01,stepparent.n.01,aborigine.n.02,ethnic_group.n.01,nubian.n.01,ethnic_group.n.01
fictitious_name	essence.n.02,substance.n.01,must.n.01,necessity.n.02,anything.n.01,thing.n.12,piece.n.02,item.n.02,subject.n.04,thing.n.12
puffery	gown.n.02,garment.n.01,camisole.n.01,undergarment.n.01,briefs.n.01,underpants.n.01,sapphire.n.02,jewel.n.01,choker.n.03,necklace.n.01
polychrome	chessboard.n.01,checkerboard.n.01,chessboard.n.01,checkerboard.n.01,bangle.n.02,adornment.n.01,piece.n.02,item.n.02,adjunct.n.01,inessential.n.01
Nefud	arabian_desert.n.01,desert.n.01,libyan_desert.n.01,desert.n.01,namib_desert.n.01,desert.n.01,great_sandy_desert.n.01,desert.n.01,sinai.n.02,desert.n.01
Midrash	essence.n.02,substance.n.01,hazmat.n.01,material.n.01,subject.n.04,thing.n.12,precursor.n.01,substance.n.01,world.n.07,part.n.07
microflora	embryo.n.01,plant.n.02,life.n.10,person.n.01,head.n.14,individual.n.02,reactant.n.01,chemical.n.01,mushroom.n.01,agaric.n.02
didacticism	adjunct.n.01,inessential.n.01,piece.n.02,item.n.02,contemplative.n.01,person.n.01,shell.n.06,covering.n.01,shell.n.05,covering.n.01
swoosh	piece.n.02,item.n.02,bangle.n.02,adornment.n.01,chessboard.n.01,checkerboard.n.01,head.n.14,individual.n.02,adjunct.n.01,inessential.n.01
webmaster	salesclerk.n.01,salesperson.n.01,customer_agent.n.01,buyer.n.01,outdoorswoman.n.01,outdoorsman.n.01,numismatist.n.01,collector.n.01,tribute_album.n.01,concept_album.n.01
loungewear	gown.n.02,garment.n.01,briefs.n.01,underpants.n.01,wardrobe.n.03,costume.n.01,wardrobe.n.02,clothing.n.01,wardrobe.n.03,costume.n.01
bling	choker.n.03,necklace.n.01,ringlet.n.03,ring.n.08,choker.n.03,necklace.n.01,solitaire.n.01,jewel.n.01,chain.n.10,necklace.n.01
Nanna	adjunct.n.01,inessential.n.01,extension.n.08,property.n.03,testifier.n.01,witness.n.01,impregnation.n.01,material.n.01,subject.n.04,thing.n.12
Invincible_Armada	retrenchment.n.01,entrenchment.n.01,y-axis.n.01,coordinate_axis.n.01,x-axis.n.01,coordinate_axis.n.01,gallery.n.04,room.n.01,chessboard.n.01,checkerboard.n.01
Zulu	stepfather.n.01,stepparent.n.01,father-in-law.n.01,father.n.01,stepmother.n.01,stepparent.n.01,adoptive_parent.n.01,parent.n.01,dad.n.01,father.n.01
co-beneficiary	successor.n.03,offspring.n.01,father-in-law.n.01,father.n.01,stepfather.n.01,stepparent.n.01,stepfather.n.01,stepparent.n.01,father-in-law.n.01,father.n.01
concentration_gradient	dilution.n.01,solution.n.01,emulsion.n.01,colloid.n.01,hydrogel.n.01,gel.n.01,brine.n.02,solution.n.01,stabilizer.n.01,chemical.n.01
B	salk_vaccine.n.01,poliovirus_vaccine.n.01,sabin_vaccine.n.01,poliovirus_vaccine.n.01,bulbous_iris.n.01,genus_iris.n.01,stepfather.n.01,stepparent.n.01,staphylococcal_enterotoxin_b.n.01,staphylococcal_enterotoxin.n.01
jump-start	attachment.n.02,addition.n.01,auto_accessory.n.01,accessory.n.02,reducer.n.02,pipefitting.n.01,elongation.n.02,addition.n.01,stop.n.08,knob.n.02
Romany	adjunct.n.01,inessential.n.01,testifier.n.01,witness.n.01,extension.n.08,property.n.03,stepfather.n.01,stepparent.n.01,attester.n.01,witness.n.01
kachina	testifier.n.01,witness.n.01,deification.n.02,embodiment.n.01,choker.n.03,necklace.n.01,float.n.04,display.n.04,anklet.n.03,bracelet.n.02
phosphor	reactant.n.01,chemical.n.01,stabilizer.n.01,chemical.n.01,phosphine.n.01,pesticide.n.01,intermediate.n.01,chemical.n.01,powder.n.01,solid.n.01
authoritarian_state	authorizer.n.01,authority.n.02,approver.n.01,authority.n.02,personage.n.01,person.n.01,authority_figure.n.01,authority.n.02,nonperson.n.01,person.n.01
MPEG	must.n.01,necessity.n.02,frame.n.02,photograph.n.01,polyconic_projection.n.01,conic_projection.n.01,still.n.01,photograph.n.01,audio.n.03,component.n.03
Guantanamo_Bay	port_of_call.n.01,seaport.n.01,new_orleans.n.01,port_of_entry.n.01,outport.n.01,port.n.01,santiago_de_cuba.n.01,port.n.01,saginaw.n.01,port_of_entry.n.01
corporatism	telecaster.n.01,broadcaster.n.01,shell.n.05,covering.n.01,shell.n.06,covering.n.01,successor.n.03,offspring.n.01,head.n.16,object.n.01
employable	bantamweight.n.02,boxer.n.01,welterweight.n.02,boxer.n.01,featherweight.n.01,boxer.n.01,woman.n.04,female.n.02,life.n.10,person.n.01
polychrome	adjunct.n.01,inessential.n.01,gown.n.02,garment.n.01,chessboard.n.01,checkerboard.n.01,bangle.n.02,adornment.n.01,extension.n.08,property.n.03
baronetage	stepfather.n.01,stepparent.n.01,subsection.n.01,section.n.04,legal_representative.n.01,personal_representative.n.01,bailiwick.n.01,jurisdiction.n.02,father-in-law.n.01,father.n.01
Theodore_Francis_Powys	asimov.n.01,writer.n.01,asimov.n.01,writer.n.01,surrealist.n.01,artist.n.01,tolkien.n.01,writer.n.01,steinbeck.n.01,writer.n.01
faultlessness	battlement.n.01,rampart.n.01,adjunct.n.01,inessential.n.01,earthwork.n.01,rampart.n.01,ringlet.n.03,ring.n.08,sapphire.n.02,jewel.n.01
sudorific	perspiration.n.01,secretion.n.02,adjunct.n.01,inessential.n.01,testosterone.n.01,androgen.n.01,stepfather.n.01,stepparent.n.01,reactant.n.01,chemical.n.01
germ_pore	mushroom.n.04,vegetable.n.01,reactant.n.01,chemical.n.01,powder.n.01,solid.n.01,hydrolysate.n.01,product.n.04,stabilizer.n.01,chemical.n.01
NGA	war_zone.n.01,combat_zone.n.02,line_of_battle.n.01,line.n.07,isthmus_of_suez.n.01,isthmus.n.01,subject.n.04,thing.n.12,setting.n.04,position.n.01
vestiture	surcoat.n.02,tunic.n.02,wardrobe.n.03,costume.n.01,pantie.n.01,underpants.n.01,briefs.n.01,underpants.n.01,drawers.n.01,underpants.n.01
pons_Varolii	gerardia.n.01,genus_gerardia.n.01,climbing_corydalis.n.01,corydalis.n.02,bulbous_iris.n.01,genus_iris.n.01,testifier.n.01,witness.n.01,lomatia.n.01,genus_lomatia.n.01
African_American_English	adjunct.n.01,inessential.n.01,igbo.n.01,ethnic_group.n.01,birthplace.n.02,beginning.n.04,discard.n.01,object.n.01,subject.n.04,thing.n.12
kachina	piece.n.02,item.n.02,wardrobe.n.03,costume.n.01,tracing.n.02,drawing.n.02,furnishings.n.02,accessory.n.01,costume.n.03,attire.n.01
Saint_James	adjunct.n.01,inessential.n.01,detritus.n.02,material.n.01,essence.n.02,substance.n.01,monomer.n.01,compound.n.01,impregnation.n.01,material.n.01
Ellsworth	legal_representative.n.01,personal_representative.n.01,utilitarian.n.01,moralist.n.01,stepfather.n.01,stepparent.n.01,behaviorist.n.01,psychologist.n.01,legal_representative.n.01,personal_representative.n.01
Shona	female_reproductive_system.n.01,reproductive_system.n.01,male_reproductive_system.n.01,reproductive_system.n.01,father-in-law.n.01,father.n.01,y-axis.n.01,coordinate_axis.n.01,z-axis.n.01,coordinate_axis.n.01
Altai_Mountains	dinoceras.n.01,dinocerate.n.01,bulbous_iris.n.01,genus_iris.n.01,thylacine.n.01,dasyurid_marsupial.n.01,rangeland.n.01,land.n.02,tahitian.n.01,polynesian.n.01
esprit_de_l'escalier	gerardia.n.01,genus_gerardia.n.01,afterthought.n.02,addition.n.01,climbing_corydalis.n.01,corydalis.n.02,father-in-law.n.01,father.n.01,bulbous_iris.n.01,genus_iris.n.01
Boniface_VIII	successor.n.03,offspring.n.01,grandson.n.01,grandchild.n.01,grandson.n.01,grandchild.n.01,stepson.n.01,stepchild.n.01,diplomat.n.02,mediator.n.01
salutatory	gown.n.02,garment.n.01,piece.n.02,item.n.02,bangle.n.02,adornment.n.01,taoist.n.01,disciple.n.01,float.n.04,display.n.04
Aeolian	female_reproductive_system.n.01,reproductive_system.n.01,magnetic_storage_medium.n.01,storage_medium.n.01,tahitian.n.01,polynesian.n.01,fijian.n.01,polynesian.n.01,attester.n.01,witness.n.01
Alexandrian	adjunct.n.01,inessential.n.01,birthplace.n.02,beginning.n.04,nothing.n.02,thing.n.12,nightgown.n.01,lingerie.n.01,subject.n.04,thing.n.12
Cyril	successor.n.03,offspring.n.01,stepfather.n.01,stepparent.n.01,father-in-law.n.01,father.n.01,foremother.n.01,ancestor.n.01,subject.n.05,person.n.01
Robert_Gray	nonperson.n.01,person.n.01,climbing_corydalis.n.01,corydalis.n.02,biophysicist.n.01,physicist.n.01,mineralogist.n.01,scientist.n.01,cosmographer.n.01,scientist.n.01
portable_circular_saw	piece.n.02,item.n.02,workpiece.n.01,work.n.02,bangle.n.02,adornment.n.01,clip.n.04,jewelry.n.01,brass.n.05,decoration.n.01
Nanna	stepfather.n.01,stepparent.n.01,father-in-law.n.01,father.n.01,stepfather.n.01,stepparent.n.01,extension.n.08,property.n.03,stepmother.n.01,stepparent.n.01
wind_bell	beading.n.01,decoration.n.01,tinsel.n.01,decoration.n.01,tapestry.n.03,hanging.n.01,clip.n.04,jewelry.n.01,ringlet.n.03,ring.n.08
employable	weightlifter.n.01,athlete.n.01,outdoorswoman.n.01,outdoorsman.n.01,weightlifter.n.01,athlete.n.01,salesclerk.n.01,salesperson.n.01,atheist.n.01,disbeliever.n.01
oenomel	couscous.n.02,pasta.n.01,pepperoni.n.01,sausage.n.01,bourbon.n.02,whiskey.n.01,vintage.n.01,wine.n.01,firewater.n.01,liquor.n.01
radiobiologist	mycologist.n.01,botanist.n.01,protozoologist.n.01,zoologist.n.01,gram.n.02,bacteriologist.n.01,ichthyologist.n.01,zoologist.n.01,cytologist.n.01,biologist.n.01
Holy_Grail	adjunct.n.01,inessential.n.01,chain.n.10,necklace.n.01,sapphire.n.02,jewel.n.01,scapular.n.02,garment.n.01,plate.n.13,receptacle.n.01
clunking	piece.n.02,item.n.02,extension.n.08,property.n.03,float.n.04,display.n.04,float.n.04,display.n.04,afterthought.n.02,addition.n.01
Zulu	ojibwa.n.01,algonquian.n.01,homo_sapiens_sapiens.n.01,homo_sapiens.n.01,cultivar.n.01,variety.n.03,igbo.n.01,ethnic_group.n.01,stepfather.n.01,stepparent.n.01
Dominican	adjunct.n.01,inessential.n.01,extension.n.08,property.n.03,wardrobe.n.03,costume.n.01,costume.n.02,attire.n.01,costume.n.03,attire.n.01
iterative	adjunct.n.01,inessential.n.01,afterthought.n.02,addition.n.01,retrofit.n.01,component.n.03,discard.n.01,object.n.01,fixings.n.02,accessory.n.02
B	briefs.n.01,underpants.n.01,fijian.n.01,polynesian.n.01,stepfather.n.01,stepparent.n.01,samoan.n.01,polynesian.n.01,tahitian.n.01,polynesian.n.01
Levitra	chlordiazepoxide.n.01,benzodiazepine.n.01,chlordiazepoxide.n.01,benzodiazepine.n.01,tissue_plasminogen_activator.n.01,thrombolytic.n.01,nitrazepam.n.01,benzodiazepine.n.01,alprazolam.n.01,benzodiazepine.n.01
profiterole	eater.n.02,produce.n.01,gnocchi.n.01,dumpling.n.01,mostaccioli.n.01,pasta.n.01,piece.n.02,item.n.02,tortellini.n.01,pasta.n.01
mid-calf	choreography.n.02,dance.n.01,figurehead.n.02,figure.n.04,tracing.n.02,drawing.n.02,objectification.n.02,representation.n.02,separate.n.02,garment.n.01
Oncorhynchus	united_states_waters.n.01,territorial_waters.n.01,solenogaster.n.01,gastropod.n.01,sex_object.n.01,person.n.01,water_vascular_system.n.01,vascular_system.n.01,tahitian.n.01,polynesian.n.01
zebibit	tribute_album.n.01,concept_album.n.01,newtonian_telescope.n.01,reflecting_telescope.n.01,objectification.n.02,representation.n.02,tribute_album.n.01,concept_album.n.01,herschelian_telescope.n.01,reflecting_telescope.n.01
DDC	sabin_vaccine.n.01,poliovirus_vaccine.n.01,salk_vaccine.n.01,poliovirus_vaccine.n.01,zidovudine.n.01,nucleoside_reverse_transcriptase_inhibitor.n.01,nevirapine.n.01,non-nucleoside_reverse_transcriptase_inhibitor.n.01,pneumococcal_vaccine.n.01,vaccine.n.01
Zulu	very_important_person.n.01,important_person.n.01,firstborn.n.01,offspring.n.01,name.n.04,important_person.n.01,child.n.04,descendant.n.01,father-in-law.n.01,father.n.01
non-flowering_plant	float.n.04,display.n.04,stepfather.n.01,stepparent.n.01,bangle.n.02,adornment.n.01,float.n.04,display.n.04,father-in-law.n.01,father.n.01
Pb	float.n.04,display.n.04,tribute_album.n.01,concept_album.n.01,objectification.n.02,representation.n.02,haft.n.01,handle.n.01,newtonian_telescope.n.01,reflecting_telescope.n.01
Grigori_Aleksandrovich_Potemkin	territory.n.03,geographical_area.n.01,parts.n.01,environment.n.02,sphere.n.03,geographical_area.n.01,village_green.n.01,park.n.02,gerardia.n.01,genus_gerardia.n.01
dietary_supplement	afterthought.n.02,addition.n.01,spinach.n.02,greens.n.01,hydrolysate.n.01,product.n.04,crayfish.n.02,shellfish.n.01,asparagus.n.02,vegetable.n.01
hexadecimal_digit	bouquet.n.01,flower_arrangement.n.01,cultivar.n.01,variety.n.03,piece.n.02,item.n.02,adjunct.n.01,inessential.n.01,stepfather.n.01,stepparent.n.01
iterative	adjunct.n.01,inessential.n.01,piece.n.02,item.n.02,objectification.n.02,representation.n.02,float.n.04,display.n.04,objectification.n.02,representation.n.02
angular_acceleration	ground.n.10,surface.n.01,bodywork.n.01,body.n.07,emulsion.n.01,colloid.n.01,fuselage.n.01,body.n.07,workpiece.n.01,work.n.02
grand_total	sum.n.05,whole.n.02,butyl.n.01,group.n.02,propyl.n.01,group.n.02,adjunct.n.01,inessential.n.01,glyceryl.n.01,group.n.02
festschrift	gerardia.n.01,genus_gerardia.n.01,bulbous_iris.n.01,genus_iris.n.01,climbing_corydalis.n.01,corydalis.n.02,lomatia.n.01,genus_lomatia.n.01,cultivar.n.01,variety.n.03
Genevan	stepfather.n.01,stepparent.n.01,stepfather.n.01,stepparent.n.01,birthplace.n.02,beginning.n.04,father-in-law.n.01,father.n.01,stepmother.n.01,stepparent.n.01
Alexandrian	afterthought.n.02,addition.n.01,sackcloth.n.01,garment.n.01,furnishings.n.02,accessory.n.01,birthplace.n.02,beginning.n.04,scapular.n.02,garment.n.01
required_course	subject.n.04,thing.n.12,quilting.n.01,stitch.n.01,tribute_album.n.01,concept_album.n.01,quilting.n.01,stitch.n.01,piece.n.02,item.n.02
identification_particle	piece.n.02,item.n.02,workpiece.n.01,work.n.02,gown.n.02,garment.n.01,attachment.n.02,addition.n.01,clip.n.04,jewelry.n.01
Pepin_the_Short	grandson.n.01,grandchild.n.01,successor.n.03,offspring.n.01,child.n.04,descendant.n.01,grandson.n.01,grandchild.n.01,name.n.04,important_person.n.01
Noah_and_the_Flood	extension.n.08,property.n.03,anything.n.01,thing.n.12,afterthought.n.02,addition.n.01,world.n.07,part.n.07,elongation.n.02,addition.n.01
jump-start	discard.n.01,object.n.01,piece.n.02,item.n.02,adjunct.n.01,inessential.n.01,catch.n.04,object.n.01,attachment.n.02,addition.n.01
intermediate_vector_boson	photon.n.01,gauge_boson.n.01,intermediate_vector_bosons.n.01,gauge_boson.n.01,gluon.n.01,gauge_boson.n.01,gravitons.n.01,gauge_boson.n.01,j_particle.n.01,meson.n.01
kurus	nubian.n.01,ethnic_group.n.01,igbo.n.01,ethnic_group.n.01,fijian.n.01,polynesian.n.01,stepfather.n.01,stepparent.n.01,aborigine.n.02,ethnic_group.n.01
Dominican	successor.n.03,offspring.n.01,stepfather.n.01,stepparent.n.01,adjunct.n.01,inessential.n.01,attester.n.01,witness.n.01,grandson.n.01,grandchild.n.01
B	anything.n.01,thing.n.12,nothing.n.02,thing.n.12,something.n.01,thing.n.12,world.n.07,part.n.07,essence.n.02,substance.n.01
Weser_River	oder.n.01,river.n.01,danube.n.01,river.n.01,rhine.n.02,river.n.01,trent.n.01,river.n.01,niagara.n.02,river.n.01
Hugo_Grotius	diplomat.n.02,mediator.n.01,gerardia.n.01,genus_gerardia.n.01,legal_representative.n.01,personal_representative.n.01,climbing_corydalis.n.01,corydalis.n.02,diplomat.n.02,mediator.n.01
Aeolian	adjunct.n.01,inessential.n.01,dinoceras.n.01,dinocerate.n.01,monomer.n.01,compound.n.01,cytoplast.n.01,cytoplasm.n.01,deification.n.02,embodiment.n.01
Poyang	bulbous_iris.n.01,genus_iris.n.01,oxbow_lake.n.01,lake.n.01,gerardia.n.01,genus_gerardia.n.01,climbing_corydalis.n.01,corydalis.n.02,lomatia.n.01,genus_lomatia.n.01
stock-take	piece.n.02,item.n.02,brace.n.08,stock.n.15,haft.n.01,handle.n.01,adjunct.n.01,inessential.n.01,stop.n.08,knob.n.02
foryml	reactant.n.01,chemical.n.01,hydrolysate.n.01,product.n.04,stabilizer.n.01,chemical.n.01,gunpowder.n.01,explosive.n.01,intermediate.n.01,chemical.n.01
flavone	reactant.n.01,chemical.n.01,intermediate.n.01,chemical.n.01,monomer.n.01,compound.n.01,powder.n.01,solid.n.01,hydrolysate.n.01,product.n.04
alluvial_plain	architecture.n.01,building.n.01,outhouse.n.01,outbuilding.n.01,flatlet.n.01,apartment.n.01,smokehouse.n.01,house.n.03,boathouse.n.01,house.n.03
moment_magnitude_scale	montenegro.n.01,geographical_area.n.01,haiti.n.01,country.n.01,feature.n.04,article.n.01,architecture.n.01,building.n.01,workpiece.n.01,work.n.02
homozygote	must.n.01,necessity.n.02,subject.n.04,thing.n.12,anything.n.01,thing.n.12,here.n.01,location.n.01,something.n.01,thing.n.12
swoosh	collector.n.04,electrode.n.01,emitter.n.01,electrode.n.01,lighting.n.02,apparatus.n.01,architecture.n.01,building.n.01,adjunct.n.01,inessential.n.01
coprolite	reactant.n.01,chemical.n.01,fijian.n.01,polynesian.n.01,bloodstream.n.01,blood.n.01,mexican-american.n.01,mexican.n.01,father-in-law.n.01,father.n.01
Kumasi	x-axis.n.01,coordinate_axis.n.01,y-axis.n.01,coordinate_axis.n.01,z-axis.n.01,coordinate_axis.n.01,common_horehound.n.01,horehound.n.01,harare.n.01,national_capital.n.01
Giovanni_Francesco_Albani	gerardia.n.01,genus_gerardia.n.01,referee.n.01,official.n.02,etruscan.n.01,italian.n.01,roman.n.01,italian.n.01,tuscany.n.01,italian_region.n.01
Nanna	choker.n.03,necklace.n.01,chain.n.10,necklace.n.01,sapphire.n.02,jewel.n.01,ringlet.n.03,ring.n.08,anklet.n.03,bracelet.n.02
Baykal	united_states_waters.n.01,territorial_waters.n.01,continent.n.02,europe.n.01,parts.n.01,environment.n.02,eurasia.n.01,continent.n.01,gerardia.n.01,genus_gerardia.n.01
towhead	villainess.n.01,villain.n.01,father-in-law.n.01,father.n.01,stepfather.n.01,stepparent.n.01,boy.n.04,black_man.n.01,tahitian.n.01,polynesian.n.01
kachina	st._denis.n.01,dancer.n.01,tap_dancer.n.01,dancer.n.01,pavlova.n.01,dancer.n.01,ulanova.n.01,dancer.n.01,fonteyn.n.01,dancer.n.01
Pb	tribute_album.n.01,concept_album.n.01,objectification.n.02,representation.n.02,call-in.n.01,call.n.01,float.n.04,display.n.04,afterthought.n.02,addition.n.01
Cheviot_Hills	cumbria.n.01,geographical_area.n.01,northumbria.n.01,geographical_area.n.01,pennines.n.01,hills.n.01,vantage_point.n.01,vantage.n.01,gerardia.n.01,genus_gerardia.n.01
gut_issue	attester.n.01,witness.n.01,cultivar.n.01,variety.n.03,testifier.n.01,witness.n.01,narcissist.n.01,selfish_person.n.01,monopolist.n.01,selfish_person.n.01
B	tribute_album.n.01,concept_album.n.01,gerardia.n.01,genus_gerardia.n.01,tribute_album.n.01,concept_album.n.01,herschelian_telescope.n.01,reflecting_telescope.n.01,dinoceras.n.01,dinocerate.n.01
George_Frost_Kennan	diplomat.n.02,mediator.n.01,psephologist.n.01,sociologist.n.01,econometrician.n.01,economist.n.01,agent_provocateur.n.01,secret_agent.n.01,y-axis.n.01,coordinate_axis.n.01
